Date,fuel_price,fuel_price_lag_1,fuel_price_lag_2,fuel_price_lag_3,fuel_price_lag_4,fuel_price_lag_5,fuel_price_lag_6,CPI,CPI_lag_1,CPI_lag_2,CPI_lag_3,CPI_lag_4,CPI_lag_5,CPI_lag_6,stock_value,stock_value_lag_1,stock_value_lag_2,stock_value_lag_3,stock_value_lag_4,Year,Exports,Imports,Cereal_Production,Food_Production,cereal_production_lag_1,food_prod_lag_1,food_prod_lag_2,food_prod_lag_3,food_prod_lag_4,food_prod_lag_5,food_prod_lag_6,food_prod_lag_7,food_prod_lag_8,food_prod_lag_9,interest,intrest_lag1,intrest_lag2,intrest_lag3,intrest_lag4,intrest_lag5,intrest_lag6
2014-01-01,3.313,3.276,3.243,3.344,3.532,3.574,3.591,0.4847539,0.3868597,0.5785747,0.8440307,1.049155,0.9887444,0.9878689,20659.69,21897.77,21250.15,20489.3,19895.52,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.07,0.09,0.08,0.09,0.08,0.08,0.09
2014-02-01,3.356,3.313,3.276,3.243,3.344,3.532,3.574,0.8953139,0.4847539,0.3868597,0.5785747,0.8440307,1.049155,0.9887444,21397.76,20659.69,21897.77,21250.15,20489.3,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.07,0.07,0.09,0.08,0.09,0.08,0.08
2014-03-01,3.533,3.356,3.313,3.276,3.243,3.344,3.532,1.382841,0.8953139,0.4847539,0.3868597,0.5785747,0.8440307,1.049155,21444.33,21397.76,20659.69,21897.77,21250.15,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.08,0.07,0.07,0.09,0.08,0.09,0.08
2014-04-01,3.661,3.533,3.356,3.313,3.276,3.243,3.344,1.733165,1.382841,0.8953139,0.4847539,0.3868597,0.5785747,0.8440307,21521.93,21444.33,21397.76,20659.69,21897.77,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.09,0.08,0.07,0.07,0.09,0.08,0.09
2014-05-01,3.673,3.661,3.533,3.356,3.313,3.276,3.243,2.681591,1.733165,1.382841,0.8953139,0.4847539,0.3868597,0.5785747,21632.02,21521.93,21444.33,21397.76,20659.69,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.09,0.09,0.08,0.07,0.07,0.09,0.08
2014-06-01,3.692,3.673,3.661,3.533,3.356,3.313,3.276,2.434752,2.681591,1.733165,1.382841,0.8953139,0.4847539,0.3868597,21723.14,21632.02,21521.93,21444.33,21397.76,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.1,0.09,0.09,0.08,0.07,0.07,0.09
2014-07-01,3.611,3.692,3.673,3.661,3.533,3.356,3.313,2.680666,2.434752,2.681591,1.733165,1.382841,0.8953139,0.4847539,21399.78,21723.14,21632.02,21521.93,21444.33,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.09,0.1,0.09,0.09,0.08,0.07,0.07
2014-08-01,3.487,3.611,3.692,3.673,3.661,3.533,3.356,2.900297,2.680666,2.434752,2.681591,1.733165,1.382841,0.8953139,22125.39,21399.78,21723.14,21632.02,21521.93,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.09,0.09,0.1,0.09,0.09,0.08,0.07
2014-09-01,3.406,3.487,3.611,3.692,3.673,3.661,3.533,3.249688,2.900297,2.680666,2.434752,2.681591,1.733165,1.382841,22036.47,22125.39,21399.78,21723.14,21632.02,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.09,0.09,0.09,0.1,0.09,0.09,0.08
2014-10-01,3.171,3.406,3.487,3.611,3.692,3.673,3.661,3.315793,3.249688,2.900297,2.680666,2.434752,2.681591,1.733165,22538.11,22036.47,22125.39,21399.78,21723.14,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.09,0.09,0.09,0.09,0.1,0.09,0.09
2014-11-01,2.912,3.171,3.406,3.487,3.611,3.692,3.673,3.416099,3.315793,3.249688,2.900297,2.680666,2.434752,2.681591,23230.2,22538.11,22036.47,22125.39,21399.78,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.09,0.09,0.09,0.09,0.09,0.1,0.09
2014-12-01,2.543,2.912,3.171,3.406,3.487,3.611,3.692,3.72,3.416099,3.315793,3.249688,2.900297,2.680666,2.434752,23366.04,23230.2,22538.11,22036.47,22125.39,2014,91016877907.9777,23748512528.215668,442849090.0,98.13,95.81,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,85.62,0.12,0.09,0.09,0.09,0.09,0.09,0.1
2015-01-01,2.116,2.543,2.912,3.171,3.406,3.487,3.611,3.320652,3.72,3.416099,3.315793,3.249688,2.900297,2.680666,22606.24,23366.04,23230.2,22538.11,22036.47,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.11,0.12,0.09,0.09,0.09,0.09,0.09
2015-02-01,2.216,2.116,2.543,2.912,3.171,3.406,3.487,2.896183,3.320652,3.72,3.416099,3.315793,3.249688,2.900297,23771.97,22606.24,23366.04,23230.2,22538.11,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.11,0.11,0.12,0.09,0.09,0.09,0.09
2015-03-01,2.464,2.216,2.116,2.543,2.912,3.171,3.406,1.952216,2.896183,3.320652,3.72,3.416099,3.315793,3.249688,23180.06,23771.97,22606.24,23366.04,23230.2,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.11,0.11,0.11,0.12,0.09,0.09,0.09
2015-04-01,2.469,2.464,2.216,2.116,2.543,2.912,3.171,1.346031,1.952216,2.896183,3.320652,3.72,3.416099,3.315793,23210.52,23180.06,23771.97,22606.24,23366.04,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.12,0.11,0.11,0.11,0.12,0.09,0.09
2015-05-01,2.718,2.469,2.464,2.216,2.116,2.543,2.912,0.6255978,1.346031,1.952216,2.896183,3.320652,3.72,3.416099,23305.82,23210.52,23180.06,23771.97,22606.24,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.12,0.12,0.11,0.11,0.11,0.12,0.09
2015-06-01,2.802,2.718,2.469,2.464,2.216,2.116,2.543,0.9843405,0.6255978,1.346031,1.952216,2.896183,3.320652,3.72,22729.17,23305.82,23210.52,23180.06,23771.97,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.13,0.12,0.12,0.11,0.11,0.11,0.12
2015-07-01,2.794,2.802,2.718,2.469,2.464,2.216,2.116,0.9084883,0.9843405,0.6255978,1.346031,1.952216,2.896183,3.320652,22819.92,22729.17,23305.82,23210.52,23180.06,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.13,0.13,0.12,0.12,0.11,0.11,0.11
2015-08-01,2.636,2.794,2.802,2.718,2.469,2.464,2.216,0.8399118,0.9084883,0.9843405,0.6255978,1.346031,1.952216,2.896183,21354.21,22819.92,22729.17,23305.82,23210.52,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.14,0.13,0.13,0.12,0.12,0.11,0.11
2015-09-01,2.365,2.636,2.794,2.802,2.718,2.469,2.464,0.7624061,0.8399118,0.9084883,0.9843405,0.6255978,1.346031,1.952216,21072.4,21354.21,22819.92,22729.17,23305.82,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.14,0.14,0.13,0.13,0.12,0.12,0.11
2015-10-01,2.29,2.365,2.636,2.794,2.802,2.718,2.469,0.6747886,0.7624061,0.8399118,0.9084883,0.9843405,0.6255978,1.346031,22856.62,21072.4,21354.21,22819.92,22729.17,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.12,0.14,0.14,0.13,0.13,0.12,0.12
2015-11-01,2.158,2.29,2.365,2.636,2.794,2.802,2.718,0.2690045,0.6747886,0.7624061,0.8399118,0.9084883,0.9843405,0.6255978,22982.74,22856.62,21072.4,21354.21,22819.92,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.12,0.12,0.14,0.14,0.13,0.13,0.12
2015-12-01,2.038,2.158,2.29,2.365,2.636,2.794,2.802,-0.4569996,0.2690045,0.6747886,0.7624061,0.8399118,0.9084883,0.9843405,22669.96,22982.74,22856.62,21072.4,21354.21,2015,81658925366.20029,27463158370.35499,431870370.6,97.01,98.13,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,84.45,0.24,0.12,0.12,0.14,0.14,0.13,0.13
2016-01-01,1.949,2.038,2.158,2.29,2.365,2.636,2.794,-0.4595447,-0.4569996,0.2690045,0.6747886,0.7624061,0.8399118,0.9084883,21389.72,22669.96,22982.74,22856.62,21072.4,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.34,0.24,0.12,0.12,0.14,0.14,0.13
2016-02-01,1.764,1.949,2.038,2.158,2.29,2.365,2.636,-0.3493071,-0.4595447,-0.4569996,0.2690045,0.6747886,0.7624061,0.8399118,21438.42,21389.72,22669.96,22982.74,22856.62,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.38,0.34,0.24,0.12,0.12,0.14,0.14
2016-03-01,1.969,1.764,1.949,2.038,2.158,2.29,2.365,-0.525394,-0.3493071,-0.4595447,-0.4569996,0.2690045,0.6747886,0.7624061,22866.82,21438.42,21389.72,22669.96,22982.74,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.36,0.38,0.34,0.24,0.12,0.12,0.14
2016-04-01,2.113,1.969,1.764,1.949,2.038,2.158,2.29,-0.2838432,-0.525394,-0.3493071,-0.4595447,-0.4569996,0.2690045,0.6747886,22856.9,22866.82,21438.42,21389.72,22669.96,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.37,0.36,0.38,0.34,0.24,0.12,0.12
2016-05-01,2.268,2.113,1.969,1.764,1.949,2.038,2.158,-0.6973609,-0.2838432,-0.525394,-0.3493071,-0.4595447,-0.4569996,0.2690045,22785.4,22856.9,22866.82,21438.42,21389.72,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.37,0.37,0.36,0.38,0.34,0.24,0.12
2016-06-01,2.366,2.268,2.113,1.969,1.764,1.949,2.038,-1.285464,-0.6973609,-0.2838432,-0.525394,-0.3493071,-0.4595447,-0.4569996,22896.6,22785.4,22856.9,22866.82,21438.42,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.38,0.37,0.37,0.36,0.38,0.34,0.24
2016-07-01,2.239,2.366,2.268,2.113,1.969,1.764,1.949,-1.579405,-1.285464,-0.6973609,-0.2838432,-0.525394,-0.3493071,-0.4595447,23574.83,22896.6,22785.4,22856.9,22866.82,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.39,0.38,0.37,0.37,0.36,0.38,0.34
2016-08-01,2.178,2.239,2.366,2.268,2.113,1.969,1.764,-1.936409,-1.579405,-1.285464,-0.6973609,-0.2838432,-0.525394,-0.3493071,23516.32,23574.83,22896.6,22785.4,22856.9,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.4,0.39,0.38,0.37,0.37,0.36,0.38
2016-09-01,2.219,2.178,2.239,2.366,2.268,2.113,1.969,-2.198857,-1.936409,-1.579405,-1.285464,-0.6973609,-0.2838432,-0.525394,23342.89,23516.32,23574.83,22896.6,22785.4,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.4,0.4,0.39,0.38,0.37,0.37,0.36
2016-10-01,2.249,2.219,2.178,2.239,2.366,2.268,2.113,-2.322437,-2.198857,-1.936409,-1.579405,-1.285464,-0.6973609,-0.2838432,23095.3,23342.89,23516.32,23574.83,22896.6,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.4,0.4,0.4,0.39,0.38,0.37,0.37
2016-11-01,2.182,2.249,2.219,2.178,2.239,2.366,2.268,-2.206095,-2.322437,-2.198857,-1.936409,-1.579405,-1.285464,-0.6973609,24382.56,23095.3,23342.89,23516.32,23574.83,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.41,0.4,0.4,0.4,0.39,0.38,0.37
2016-12-01,2.254,2.182,2.249,2.219,2.178,2.239,2.366,-2.047537,-2.206095,-2.322437,-2.198857,-1.936409,-1.579405,-1.285464,25197.32,24382.56,23095.3,23342.89,23516.32,2016,86361140927.99274,18586085663.636364,503466147.2,104.86,97.01,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,89.62,0.54,0.41,0.4,0.4,0.4,0.39,0.38
2017-01-01,2.349,2.254,2.182,2.249,2.219,2.178,2.239,-1.94035,-2.047537,-2.206095,-2.322437,-2.198857,-1.936409,-1.579405,25167.8,25197.32,24382.56,23095.3,23342.89,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,0.65,0.54,0.41,0.4,0.4,0.4,0.39
2017-02-01,2.304,2.349,2.254,2.182,2.249,2.219,2.178,-1.730448,-1.94035,-2.047537,-2.206095,-2.322437,-2.198857,-1.936409,26285.86,25167.8,25197.32,24382.56,23095.3,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,0.66,0.65,0.54,0.41,0.4,0.4,0.4
2017-03-01,2.325,2.304,2.349,2.254,2.182,2.249,2.219,-0.8754182,-1.730448,-1.94035,-2.047537,-2.206095,-2.322437,-2.198857,26076.98,26285.86,25167.8,25197.32,24382.56,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,0.79,0.66,0.65,0.54,0.41,0.4,0.4
2017-04-01,2.417,2.325,2.304,2.349,2.254,2.182,2.249,-0.764575,-0.8754182,-1.730448,-1.94035,-2.047537,-2.206095,-2.322437,26364.1,26076.98,26285.86,25167.8,25197.32,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,0.9,0.79,0.66,0.65,0.54,0.41,0.4
2017-05-01,2.391,2.417,2.325,2.304,2.349,2.254,2.182,-0.1689717,-0.764575,-0.8754182,-1.730448,-1.94035,-2.047537,-2.206095,26428.88,26364.1,26076.98,26285.86,25167.8,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,0.91,0.9,0.79,0.66,0.65,0.54,0.41
2017-06-01,2.347,2.391,2.417,2.325,2.304,2.349,2.254,-0.05295104,-0.1689717,-0.764575,-0.8754182,-1.730448,-1.94035,-2.047537,26836.48,26428.88,26364.1,26076.98,26285.86,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,1.04,0.91,0.9,0.79,0.66,0.65,0.54
2017-07-01,2.3,2.347,2.391,2.417,2.325,2.304,2.349,0.3170241,-0.05295104,-0.1689717,-0.764575,-0.8754182,-1.730448,-1.94035,27517.14,26836.48,26428.88,26364.1,26076.98,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,1.15,1.04,0.91,0.9,0.79,0.66,0.65
2017-08-01,2.38,2.3,2.347,2.391,2.417,2.325,2.304,0.3230526,0.3170241,-0.05295104,-0.1689717,-0.764575,-0.8754182,-1.730448,27522.92,27517.14,26836.48,26428.88,26364.1,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,1.16,1.15,1.04,0.91,0.9,0.79,0.66
2017-09-01,2.645,2.38,2.3,2.347,2.391,2.417,2.325,0.4251141,0.3230526,0.3170241,-0.05295104,-0.1689717,-0.764575,-0.8754182,27939.15,27522.92,27517.14,26836.48,26428.88,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,1.15,1.16,1.15,1.04,0.91,0.9,0.79
2017-10-01,2.505,2.645,2.38,2.3,2.347,2.391,2.417,0.5929416,0.4251141,0.3230526,0.3170241,-0.05295104,-0.1689717,-0.764575,29174.8,27939.15,27522.92,27517.14,26836.48,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,1.15,1.15,1.16,1.15,1.04,0.91,0.9
2017-11-01,2.564,2.505,2.645,2.38,2.3,2.347,2.391,0.6256414,0.5929416,0.4251141,0.3230526,0.3170241,-0.05295104,-0.1689717,30291.89,29174.8,27939.15,27522.92,27517.14,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,1.16,1.15,1.15,1.16,1.15,1.04,0.91
2017-12-01,2.477,2.564,2.505,2.645,2.38,2.3,2.347,0.9008029,0.6256414,0.5929416,0.4251141,0.3230526,0.3170241,-0.05295104,30874.31,30291.89,29174.8,27939.15,27522.92,2017,91292959637.00883,18110934494.001892,440271775.0,101.96,104.86,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,91.21,1.3,1.16,1.15,1.15,1.16,1.15,1.04
2018-01-01,2.555,2.477,2.564,2.505,2.645,2.38,2.3,1.049946,0.9008029,0.6256414,0.5929416,0.4251141,0.3230526,0.3170241,32477.54,30874.31,30291.89,29174.8,27939.15,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.41,1.3,1.16,1.15,1.15,1.16,1.15
2018-02-01,2.587,2.555,2.477,2.564,2.505,2.645,2.38,0.5375129,1.049946,0.9008029,0.6256414,0.5929416,0.4251141,0.3230526,30936.09,32477.54,30874.31,30291.89,29174.8,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.42,1.41,1.3,1.16,1.15,1.15,1.16
2018-03-01,2.591,2.587,2.555,2.477,2.564,2.505,2.645,0.3846607,0.5375129,1.049946,0.9008029,0.6256414,0.5929416,0.4251141,29719.13,30936.09,32477.54,30874.31,30291.89,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.51,1.42,1.41,1.3,1.16,1.15,1.15
2018-04-01,2.757,2.591,2.587,2.555,2.477,2.564,2.505,0.5560668,0.3846607,0.5375129,1.049946,0.9008029,0.6256414,0.5929416,29672.35,29719.13,30936.09,32477.54,30874.31,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.69,1.51,1.42,1.41,1.3,1.16,1.15
2018-05-01,2.901,2.757,2.591,2.587,2.555,2.477,2.564,0.1447985,0.5560668,0.3846607,0.5375129,1.049946,0.9008029,0.6256414,29860.57,29672.35,29719.13,30936.09,32477.54,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.7,1.69,1.51,1.42,1.41,1.3,1.16
2018-06-01,2.891,2.901,2.757,2.591,2.587,2.555,2.477,0.3698726,0.1447985,0.5560668,0.3846607,0.5375129,1.049946,0.9008029,29635.39,29860.57,29672.35,29719.13,30936.09,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.82,1.7,1.69,1.51,1.42,1.41,1.3
2018-07-01,2.849,2.891,2.901,2.757,2.591,2.587,2.555,0.3678773,0.3698726,0.1447985,0.5560668,0.3846607,0.5375129,1.049946,31031.95,29635.39,29860.57,29672.35,29719.13,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.91,1.82,1.7,1.69,1.51,1.42,1.41
2018-08-01,2.836,2.849,2.891,2.901,2.757,2.591,2.587,0.4923167,0.3678773,0.3698726,0.1447985,0.5560668,0.3846607,0.5375129,31703.05,31031.95,29635.39,29860.57,29672.35,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.91,1.91,1.82,1.7,1.69,1.51,1.42
2018-09-01,2.836,2.836,2.849,2.891,2.901,2.757,2.591,0.4252698,0.4923167,0.3678773,0.3698726,0.1447985,0.5560668,0.3846607,32252.68,31703.05,31031.95,29635.39,29860.57,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,1.95,1.91,1.91,1.82,1.7,1.69,1.51
2018-10-01,2.86,2.836,2.836,2.849,2.891,2.901,2.757,0.1463857,0.4252698,0.4923167,0.3678773,0.3698726,0.1447985,0.5560668,30565.88,32252.68,31703.05,31031.95,29635.39,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,2.19,1.95,1.91,1.91,1.82,1.7,1.69
2018-11-01,2.647,2.86,2.836,2.836,2.849,2.891,2.901,0.4010984,0.1463857,0.4252698,0.4923167,0.3678773,0.3698726,0.1447985,31182.46,30565.88,32252.68,31703.05,31031.95,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,2.2,2.19,1.95,1.91,1.91,1.82,1.7
2018-12-01,2.366,2.647,2.86,2.836,2.836,2.849,2.891,0.5958272,0.4010984,0.1463857,0.4252698,0.4923167,0.3678773,0.3698726,28576.14,31182.46,30565.88,32252.68,31703.05,2018,95309932888.98875,17487329115.378895,439707894.8,103.2,101.96,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,93.04,2.27,2.2,2.19,1.95,1.91,1.91,1.82
2019-01-01,2.248,2.366,2.647,2.86,2.836,2.836,2.849,0.6520786,0.5958272,0.4010984,0.1463857,0.4252698,0.4923167,0.3678773,30574.6,28576.14,31182.46,30565.88,32252.68,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.4,2.27,2.2,2.19,1.95,1.91,1.91
2019-02-01,2.309,2.248,2.366,2.647,2.86,2.836,2.836,1.213934,0.6520786,0.5958272,0.4010984,0.1463857,0.4252698,0.4923167,31565.69,30574.6,28576.14,31182.46,30565.88,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.4,2.4,2.27,2.2,2.19,1.95,1.91
2019-03-01,2.516,2.309,2.248,2.366,2.647,2.86,2.836,1.43304,1.213934,0.6520786,0.5958272,0.4010984,0.1463857,0.4252698,31399.63,31565.69,30574.6,28576.14,31182.46,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.41,2.4,2.4,2.27,2.2,2.19,1.95
2019-04-01,2.798,2.516,2.309,2.248,2.366,2.647,2.86,0.73213,1.43304,1.213934,0.6520786,0.5958272,0.4010984,0.1463857,32017.86,31399.63,31565.69,30574.6,28576.14,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.42,2.41,2.4,2.4,2.27,2.2,2.19
2019-05-01,2.859,2.798,2.516,2.309,2.248,2.366,2.647,1.203607,0.73213,1.43304,1.213934,0.6520786,0.5958272,0.4010984,29827.68,32017.86,31399.63,31565.69,30574.6,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.39,2.42,2.41,2.4,2.4,2.27,2.2
2019-06-01,2.716,2.859,2.798,2.516,2.309,2.248,2.366,0.9403347,1.203607,0.73213,1.43304,1.213934,0.6520786,0.5958272,31973.15,29827.68,32017.86,31399.63,31565.69,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.38,2.39,2.42,2.41,2.4,2.4,2.27
2019-07-01,2.74,2.716,2.859,2.798,2.516,2.309,2.248,0.649224,0.9403347,1.203607,0.73213,1.43304,1.213934,0.6520786,32237.12,31973.15,29827.68,32017.86,31399.63,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.4,2.38,2.39,2.42,2.41,2.4,2.4
2019-08-01,2.621,2.74,2.716,2.859,2.798,2.516,2.309,0.4752954,0.649224,0.9403347,1.203607,0.73213,1.43304,1.213934,31683.94,32237.12,31973.15,29827.68,32017.86,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.13,2.4,2.38,2.39,2.42,2.41,2.4
2019-09-01,2.592,2.621,2.74,2.716,2.859,2.798,2.516,0.587989,0.4752954,0.649224,0.9403347,1.203607,0.73213,1.43304,32273.28,31683.94,32237.12,31973.15,29827.68,2019,97512904948.1416,17064336848.735611,420869946.6,99.65,103.2,103.2,101.96,104.86,97.01,98.13,95.81,90.9,91.37,92.23,2.04,2.13,2.4,2.38,2.39,2.42,2.41
